line_id,pattern,built_up_pct,natural_green_pct,elevation_m,population_density,residential_pct,industrial_distance_km,ndvi_p50,jas_cdd24_per_year,ndjf_hdd18_per_year
枇海线(456),Pattern 2,25.70687792581922,50.8894490457328,248.9772982559858,553.4208984375,0.5056818603367099,4.06548790854352,0.4160000085830688,433.8606371193604,1005.3848434411344
枇滨线(463),Pattern 2,19.07379568758554,43.92627162377437,212.23962892994825,447.5359497070313,0.0,5.507323775804164,0.3280000686645508,433.8606371193604,1005.3848434411344
枇睿线(462),Pattern 2,20.31207421537149,46.52441263936116,220.77514360821732,365.31353759765625,0.0,5.502683111172377,0.3680000305175781,433.8606371193604,1005.3848434411344
枇附线(455),Pattern 2,16.30097946371805,64.05594903053988,333.4818481647726,368.8367919921875,0.5068272104815099,4.030418902081828,0.5200001001358032,433.8606371193604,1005.3848434411344
桥高三回（473）,Pattern 1,13.11053823332016,73.51360166594534,268.8007918280602,665.6373901367188,2.9098450419968303,0.3030322629329244,0.5840001106262207,312.92172441635745,1137.0590309563363
桥高二回（472）,Pattern 1,14.12126484452447,71.67519742121696,270.65549207519354,725.2477416992188,3.3959624494531098,0.3039136735693512,0.5840001106262207,312.92172441635745,1137.0590309563363
武陵一回（456）,Pattern 2,4.86222412176039,50.4184920041315,201.16842454073017,625.4730834960938,4.72313024211337,21.699059647516005,0.4880000352859497,300.8425828724609,1126.155495955686
武黄线（455）,Pattern 2,2.6533329205238503,67.05642761557804,230.07492931638177,409.1433715820313,2.59958214771523,17.455770655692312,0.6080000400543213,284.8791541297119,1157.4552999392804
江万线（484）,Pattern 2,47.28361171854402,45.76218613812249,272.70681229017043,3357.663330078125,0.67360888481037,2.3756587096403075,0.3280000686645508,433.8606371193604,1005.3848434411344
江东线（445）,Pattern 1,43.8589739478101,37.916252418673764,272.5464606298061,3602.28759765625,9.79771911734292,0.25459677708959,0.3600000143051147,266.5105418474121,1190.9277849006066
江体一回（465）,Pattern 2,47.947440491798496,28.78536258485563,199.51865671641792,3237.85107421875,0.37562636744354,1.7916148884522387,0.2320001125335693,433.8606371193604,1005.3848434411344
江体二回（466）,Pattern 3,44.90525312552559,27.00426080618938,191.98775690353284,3468.048828125,0.36203167223063,1.5724866119094751,0.2160000801086425,433.8606371193604,1005.3848434411344
江山一回（458）,Pattern 1,44.0753555312907,49.97434649336297,270.764529960725,3877.456298828125,0.3394495145495,2.2473156801809964,0.3600000143051147,433.8606371193604,1005.3848434411344
江山二回（476）,Pattern 2,48.4736521642865,45.11513339975644,257.0105877227873,3376.815185546875,0.35679368625899,2.247763306572648,0.3280000686645508,433.8606371193604,1005.3848434411344
江恒线（456）,Pattern 2,46.09446709902643,47.08006681011782,280.8572282205555,3357.663330078125,2.16799199133651,2.372102751297144,0.3440001010894775,433.8606371193604,1005.3848434411344
