Daily temperature,3-day temperature,7-day temperature,15-day temperature,7-day Tmax,7-day Tmin,Diurnal temperature range,CDD24,HDD18,7-day CDD24,7-day HDD18,Built-up share,Natural/green share,Elevation,Population density,Residential share,Nearest industrial distance,NDVI p50
0.2869652586527504,0.28398221234790316,0.2399893077695023,0.13822002428707061,0.2388465531417917,0.24329921511027627,0.42664287380465626,0.0,0.4604806807969189,0.0,0.5475685277434391,0.0483223824920256,0.9432278496942721,0.2196885817766762,0.04584104164981685,0.03749968409015239,0.09320272233166729,0.7640199144719645
0.22489515672398006,0.1401030521934961,0.04921317787917198,0.03535021918354856,0.08107051846558096,0.01920927563063381,1.0,0.0,0.5771778004855397,0.0,0.9072225728336081,0.30748812439715345,0.5658463700105142,0.20289241493494573,0.0071721597487022426,0.0,0.09821983197375445,0.6252082697989632
0.5771850333909925,0.6627312977738419,0.657375188665406,0.618400285604882,0.6621592137597614,0.6394288747327307,0.0,0.0,0.0,0.00783744464642852,0.0,0.2430731894030867,0.7679924951084777,0.3554998337281585,0.3849305298661779,0.2197863413153296,0.09901736209105355,0.777901120308398
0.1930212851421222,0.16796896431615765,0.15848045271180838,0.11665250248004425,0.15791244480611813,0.1638541276607475,0.36296480085209215,0.0,0.6371034150945873,0.0,0.7012302539196642,0.35300058679754276,0.5422106667989671,0.22931718968220552,0.9990169364933293,0.1751745782427832,0.05602908575989774,0.6113270639625297
0.23496055617390932,0.23450596273171623,0.28389809171958635,0.2614456846421127,0.28795264168651014,0.2794604306079174,0.382068256138324,0.0,0.5582539855114623,0.0,0.46479102422810836,0.7367498184314848,0.3497557393133984,0.21617042525986513,0.6435947365841886,0.5284321451572891,0.044916319262225425,0.44475280077099494
0.0,0.0,0.0,0.08490705521387193,0.0,0.03509829204285143,0.42664287380465626,0.0,1.0,0.0,1.0,0.0,1.0,0.45941176268933803,0.0,0.0,0.521558330063399,0.9305941776634993
0.5184699899522414,0.5108904143511306,0.5233776428187286,0.5211040839115416,0.5207518669540281,0.5188914967074661,0.32475798137179945,0.0,0.02523191371834514,0.0,0.014747747928205516,0.35300058679754276,0.5422106667989671,0.22931718968220552,0.9990169364933293,0.1751745782427832,0.05602908575989774,0.6113270639625297
0.09739976638792208,0.1258857380256372,0.1660509437403275,0.16911731894627205,0.1260844293513865,0.21864384233238127,0.2165053514810168,0.0,0.8168800784497082,0.0,0.6869582497475966,0.005300515408217516,0.8713529520780393,0.394821392166597,0.012569971138972928,0.045055483170651583,0.4134942705806953,0.7640199144719645
0.8036570329683943,0.8031983125071529,0.7578102303823468,0.7743407173418336,0.7253605656101686,0.7813342404087755,0.8723890504679789,0.26408429083249324,0.0,0.15478967191152823,0.0,0.24180301340118057,0.5603771173857393,0.23581341945259934,0.09784153878619696,0.16892204137931321,0.00229995561320054,0.5696834464532294
0.8757926303384675,0.885658724918483,0.8993782383784488,0.934037302343393,0.8949584303548324,0.8843389151732779,0.7131940654529384,0.5344566912163266,0.0,0.6093619098669899,0.0,0.0105699716867171,0.9224880115325168,0.42836711002322003,0.0,0.17941241565482757,0.6826972404155177,0.7362577096447642
0.8405636682694659,0.8105913304093469,0.7888492022059059,0.8529773536868553,0.8112962173112581,0.7451730249111344,0.9488027501566784,0.4024145458000802,0.0,0.19397693251555478,0.0,0.1497464476351099,0.8235700228127752,0.2107451997286731,0.09704184688260342,0.1448824419455113,0.015692900961225734,0.777901120308398
0.8070122514440361,0.8202591046943077,0.8279633753697656,0.8569758349471372,0.7676463685359058,0.8826952278348753,0.33749363847199176,0.27666003021976804,0.0,0.33211208593976266,0.0,0.5828121002369379,0.5381156993665444,0.12367733179324181,0.7236583804150724,0.7154399640737523,0.0005354693719404458,0.5419212416260291
0.38258680940407497,0.35961829052925803,0.2538685212668604,0.1093825502347555,0.37297892226081714,0.11180389656731912,0.6877228727087811,0.0,0.28070395728445735,0.0,0.5214032245691664,0.1743441032234569,0.6604421332584787,0.3047733584872698,0.07736212189080996,0.070869637214606,0.00023914983551657205,0.7084952979718973
