line_id,key,cad_lyr,geom_match_score,geom_match_type,line_mean_all_kwh,normal_mean_kwh,seasonality_ratio,summer_winter_ratio,peak_month,trough_month,peak_doy,trough_doy,lag1,active,y2021,y2022,y2023,y2024,y2025,mean_share,share_cv,log10_mean_share,cluster_id,cluster_display,pc1,pc2,pc3,pattern,load_kwh_2021,co2_proxy_t_2021,load_kwh_2022,co2_proxy_t_2022,load_kwh_2023,co2_proxy_t_2023,load_kwh_2024,co2_proxy_t_2024,load_kwh_2025,co2_proxy_t_2025,co2_proxy_t_2021_2025,mean_annual_co2_proxy_t,co2_proxy_change_2025_vs_2021_pct,annual_tmean_c,year,pattern_label,annual_mean_kwh_per_day,log10_annual_mean_kwh_per_day,temperature_tertile,load_tertile,bivariate_color
龙恒线（456）,龙恒线,龙恒线,1.0,exact_clean,18677.121269502582,17223.17578125,1.1448154319681443,0.7118052840232849,2,4,41,122,0.920863770600655,1,27946.85051363553,18423.461184878262,11445.360516277222,14042.940756654933,21539.68976103368,0.002125589128888035,0.8462509888558163,-2.672316410564311,2.0,3.0,2.9621234,-0.80347514,2.9998956,3,10200600.437476968,6616.702133891194,6724563.332480566,4286.105058897618,4177556.588441186,2653.2074248279355,5139716.316935705,3060.3322789628696,7861986.762777292,4443.066217361343,21059.41311394096,4211.882622788192,-32.85074456346374,14.511917769419004,2021,Pattern 3,27946.85051363553,4.446332871914078,0,1,#B0D5DF
龙新线（452）,龙新线,龙新线,1.0,exact_clean,12512.69683043557,11499.9248046875,1.810733853940791,0.46620607376098633,1,5,29,179,0.9490206625267306,1,7744.511000367158,13928.439964173558,10946.927091318908,13979.731968662989,15959.854853303934,0.0013449638343504373,0.9657414669595245,-2.8709666093193618,2.0,3.0,3.80205,0.19896382,3.471293,3,2826746.515134013,1833.5920334590546,5083880.586923349,3240.3659873637644,3995628.3883314016,2537.663029175123,5116581.900530654,3046.5573939471237,5825347.021455936,3292.094395017053,13950.272838962119,2790.0545677924238,79.54344995743395,16.953561657340558,2021,Pattern 3,7744.511000367158,3.888994000978798,0,0,#E8E8E8
龙梨线（458）,龙梨线,龙梨线,1.0,exact_clean,17606.042123908075,17045.63671875,0.6269346329694435,0.7747698426246643,1,5,366,126,0.8745367286649441,1,14513.319634703197,14730.260273972603,17519.065964034606,21071.424537413477,20186.646011023327,0.0021191375219167265,0.7066831510667068,-2.673635967810629,0.0,1.0,3.021191,-0.79919696,-0.084239006,1,5297361.666666667,3436.176572023081,5376545.0,3426.9045564018843,6394459.076872631,4061.1840776638005,7712141.380693332,4592.026826362356,7368125.794023515,4163.9692088631855,19680.261241314307,3936.052248262861,21.18030379363216,14.511917769419004,2021,Pattern 1,14513.319634703197,4.161766760069775,0,1,#B0D5DF
龙渝线（467）,龙渝线,龙渝线,1.0,exact_clean,3295.10381322732,3062.706298828125,1.3355846564863894,2.003056764602661,7,2,197,308,0.9051353941699544,1,1611.6381020011129,4284.753797920848,4044.446734274136,3139.733743334661,3395.372360030207,0.00035305685234235493,0.6793493432131338,-3.4509269959512676,1.0,2.0,-3.3955083,0.9694517,0.41362524,2,588247.9072304062,381.57177186632117,1563935.1362411096,996.8216474151448,1476223.0580100596,937.5638355328606,1149142.550060486,684.2319346481945,1239310.9114110256,700.3751862528546,3700.5643757153757,740.1128751430751,83.55005215066649,17.61246575460042,2021,Pattern 2,1611.6381020011129,3.207267526334375,1,0,#E4ACAC
龙燕线（453）,龙燕线,龙燕线,1.0,exact_clean,7202.928519323537,6711.85791015625,1.5251205542604205,0.5314247012138367,1,6,240,183,0.9507429856265253,1,3315.1972183634184,8021.9143662608,8144.977577724433,8396.61178486611,8132.671284291851,0.0007792854049487261,0.9105675468714856,-3.10774651638257,2.0,3.0,4.7512083,0.1377366,3.6148481,3,1210046.9847026477,784.9067821904569,2927998.743685192,1866.2490941438743,2972916.815869418,1888.1288146006434,3073159.9132609963,1829.8462212744357,2968425.0187665257,1677.5542006881606,8046.68511289757,1609.337022579514,113.72655183416462,16.953561657340558,2021,Pattern 3,3315.1972183634184,3.5205093693318212,0,0,#E8E8E8
龙电一回（478）,龙电一回,龙电一回,1.0,exact_clean,16653.79381381077,16971.1015625,0.6423632130169806,1.480547308921814,8,11,239,319,0.8878616664370591,1,17108.08762957755,16982.095871888338,15280.402824413302,16971.10264135331,16926.410762567808,0.00200251117023282,0.5192936443836809,-2.6982082318901526,0.0,1.0,-0.08208481,-1.0183139,-1.5731677,1,6244451.984795805,4050.5143815827255,6198464.9932392435,3950.7802739545823,5577347.030910855,3542.2281517858255,6211423.566735311,3698.4570484862707,6178139.92833725,3491.4692214553706,18733.449077264777,3746.6898154529554,-13.80183126047585,17.61246575460042,2021,Pattern 1,17108.08762957755,4.233201466096377,1,1,#AD9EA5
龙电二回（479）,龙电二回,龙电二回,1.0,exact_clean,16642.248883297278,16958.515625,0.6381743535465682,1.4814796447753906,8,11,239,319,0.8876605084438824,1,17094.72543033429,16969.458322310416,15270.084645370507,16958.515062248414,16917.594473540703,0.0020012755096228125,0.5193892823146072,-2.6984761645807027,0.0,1.0,-0.08017026,-1.020019,-1.5755185,1,6239574.782072015,4047.3507445137393,6193852.287643302,3947.8402256849085,5573580.895560235,3539.836242050164,6206816.512782919,3695.7138784255085,6174921.982842357,3489.650655061268,18720.39174573559,3744.078349147118,-13.77938618758071,17.61246575460042,2021,Pattern 1,17094.72543033429,4.232862129698373,1,1,#AD9EA5
龙电线（457）,龙电线,双龙线,1.0,exact_clean,2467.5693784260516,2595.017333984375,0.606806529302183,0.8237176537513733,2,6,5,95,0.83382034596916,1,1835.5999352695146,2451.100873601831,2196.022763472947,3113.9324345153022,2739.4200275827498,0.00029699446957301244,0.6525357334887399,-3.525791795843915,0.0,1.0,2.8511086,-1.749095,-0.7998487,1,669993.9763733728,434.59702204162056,894651.8188646684,570.2335597415375,801548.3086676258,509.0712426971015,1139699.2710326007,678.6091395664769,999888.3100677037,565.0696326060684,2757.5805966528046,551.516119330561,30.021515092653495,16.23849315022769,2021,Pattern 1,1835.5999352695146,3.2637780337076876,0,0,#E8E8E8
龙相一回（451）,龙相一回,龙相一回,1.0,exact_clean,18299.86701260581,18709.833984375,0.43125434850802785,0.9272516965866089,1,4,194,87,0.9432326306171979,1,19758.35210000726,17399.555233127867,16913.618111674503,18709.835455055807,18716.850961951408,0.0022199917765181585,0.5054846273098235,-2.6534530494746678,0.0,1.0,2.3083494,-1.3351699,-0.7784831,1,7211798.51650265,4677.991548224895,6350837.660091671,4047.8996296574896,6173470.610761194,3920.832121520225,6847799.776550425,4077.373419812841,6831650.601112264,3860.7895065821344,20584.88622579759,4116.977245159518,-17.469079052801096,17.61246575460042,2021,Pattern 1,19758.35210000726,4.295750720427859,1,1,#AD9EA5
龙相三回（454）,龙相三回,龙相一回,1.0,exact_clean,1629.4899437573483,443.0335998535156,0.9156373505449523,2.230633020401001,6,5,159,137,0.9911183561128252,1,1561.2773875624796,301.0287584722272,1742.9481056866803,3937.264462121981,598.6083350300453,0.00025525466065417216,2.0814132828731746,-3.591328227095283,1.0,2.0,-3.0319896,-0.14272334,-1.7710737,2,569866.2464603051,369.6483586528069,109875.49684236293,70.03249126827998,636176.0585756383,404.0416943198084,1441038.793136645,858.0352030991169,218492.04228596654,123.47700920067845,1825.2347565406906,365.0469513081381,-66.59608887465546,17.61246575460042,2021,Pattern 2,1561.2773875624796,3.193480069741157,1,0,#E4ACAC
龙相二回（472）,龙相二回,龙相二回,1.0,exact_clean,18816.17592210411,17772.998046875,0.5074861741087004,1.0127153396606445,7,4,197,11,0.9373765741405637,1,19942.985047705533,23561.537634644763,15028.198747991388,17772.9968181543,17778.01938696691,0.0022398140527116633,0.5499669270523886,-2.649594180605412,0.0,1.0,1.9596688,-1.029852,-0.68408716,1,7279189.542412519,4721.705283281578,8599961.236645339,5481.446978819948,5485292.543016857,3483.7634378798857,6504916.835444474,3873.2112311109786,6488977.076242922,3667.13347435126,21227.26040544365,4245.45208108873,-22.33455384571128,17.61246575460042,2021,Pattern 1,19942.985047705533,4.299790163640666,1,1,#AD9EA5
龙相四回（471）,龙相四回,龙相一回,1.0,exact_clean,1763.1236477335399,1829.0382080078125,0.0835945932724178,0.9200047850608826,1,12,1,366,0.986431362963984,1,1911.3355217476992,1911.3355217476992,1659.777717445707,1605.540241033629,1728.060972053787,0.00021588337373933103,0.6592119978848282,-3.663773739687167,0.0,1.0,2.4295015,-2.5708563,-2.678052,1,697637.4654379102,452.52819523114334,697637.4654379102,444.66046671716435,605818.866867683,384.761542218619,587627.7282183082,349.89014836372826,630742.2547996322,356.4531064120734,1988.2934589427284,397.6586917885457,-21.230740942008374,17.61246575460042,2021,Pattern 1,1911.3355217476992,3.2813369311435445,1,0,#E4ACAC
龙石一回（452）,龙石一回,龙石一回,1.0,exact_clean,28593.49715514676,29584.021484375,1.0212624015326053,1.744571328163147,8,4,238,94,0.9689459276867863,1,16822.598669073635,25251.66555238044,24097.652581468945,39532.566903720246,37233.03201498485,0.003441549700659542,0.6289631437585267,-2.4631197810444956,1.0,2.0,-2.5723996,1.5686127,1.5200399,2,6140248.514211877,3982.921955980172,9216857.926618861,5874.644855467405,8795643.192236165,5586.199810757351,14468919.486761611,8615.203372440401,13590056.685469469,7680.1861378236335,31739.15613246896,6347.831226493792,92.82793443371872,17.61246575460042,2021,Pattern 2,16822.598669073635,4.225893084236285,1,1,#AD9EA5
龙石二回（473）,龙石二回,龙石二回,1.0,exact_clean,4775.752326985251,4171.36328125,1.6065406533362239,5.532949924468994,7,2,195,47,0.9500857390159783,1,7584.6060436954085,7663.130471713503,1343.3887894107165,3005.6850522743903,4286.800777215008,0.0005047110384901927,0.9773022377445519,-3.296097566630342,1.0,2.0,-4.2940483,3.3212197,-2.1131015,2,2768381.205948824,1795.732902695339,2797042.6221754286,1782.7802252902654,490336.90813491156,311.41781033687045,1100080.729132427,655.0191405964887,1564682.283683478,884.2532053668872,5429.203284285851,1085.8406568571702,-50.758088575441775,17.61246575460042,2021,Pattern 2,7584.6060436954085,3.8799330277737,1,0,#E4ACAC
龙腾一回（477),龙腾一回,龙腾一回,1.0,exact_clean,12685.144636760082,11755.1220703125,0.6434776396093956,1.2892851829528809,9,11,220,366,0.7977147525918048,1,9602.362283500905,13628.304304620775,16707.938708009697,12349.612361435165,11138.42479274161,0.001423684395430649,0.6424532779722053,-2.846281332500085,0.0,1.0,1.045629,-2.147054,-1.179576,1,3504862.23347783,2273.4572892439865,4974331.071186583,3170.54127007228,6098397.628423539,3873.1525294128764,4519958.12428527,2691.310744472693,4065525.049350688,2297.561360460158,14306.023193661995,2861.204638732399,1.060238577175432,18.366027449908323,2021,Pattern 1,9602.362283500905,3.9823780872566865,1,0,#E4ACAC
龙腾三回（476）,龙腾三回,龙腾一回,1.0,exact_clean,14627.876185159723,11196.05859375,1.1133669650766471,1.1737103462219238,11,6,320,30,0.9673138900975957,1,6109.023299645423,12097.038116836433,19286.821038859012,23817.766323794356,11803.55436546166,0.0016992726287935116,0.9451903886533918,-2.769481436452518,0.0,1.0,3.366061,-0.36056808,-2.6499453,1,2229793.5043705795,1446.3736256446077,4415418.912645298,2814.3015989203523,7039689.67918354,4470.976402084783,8717302.474508734,5190.52813485381,4308297.343393506,2434.7599351613844,16356.939696664938,3271.3879393329876,68.33547653195633,18.366027449908323,2021,Pattern 1,6109.023299645423,3.7859717815222766,1,0,#E4ACAC
龙腾二回（462）,龙腾二回,龙腾二回,1.0,exact_clean,10117.286503628766,5930.50830078125,0.8463484262430406,1.6057181358337402,11,2,313,2,0.9841414346278214,1,4257.665296749848,4101.949453586793,7657.79452173312,26581.44791840336,7942.468036123388,0.0014049904733032786,1.2958870347610567,-2.852017621994597,0.0,1.0,1.0878655,0.5129762,-1.3764565,1,1554047.8333136945,1008.0457202379196,1497211.5505591796,954.2933397765261,2795095.0004325886,1775.1924243866151,9728809.93813563,5792.808251199767,2899000.8331850367,1638.3203196181328,11168.660055218961,2233.732011043792,62.524406058829896,17.61246575460042,2021,Pattern 1,4257.665296749848,3.6291715177204407,1,0,#E4ACAC
龙腾五回（459）,龙腾五回,龙腾一回,1.0,exact_clean,12650.823851746629,12927.6513671875,0.5721970189414269,1.2647066116333008,12,3,335,31,0.9192240423535161,1,12692.129892143996,12925.552202417333,11609.984496395178,12927.652586024004,13098.041646864202,0.0015227770587872985,0.5068978397129099,-2.81707856923071,0.0,1.0,2.3540845,-0.6349624,-1.8393006,1,4632627.410632558,3004.9913102014384,4717826.553882327,3007.050310899127,4237644.34118424,2691.3697497046846,4731520.846484785,2817.2811653768645,4780785.2011054335,2701.778298592426,14222.47083477454,2844.494166954908,-10.09031242718258,18.366027449908323,2021,Pattern 1,12692.129892143996,4.103534508051186,1,1,#AD9EA5
龙腾四回（461）,龙腾四回,龙腾一回,1.0,exact_clean,12595.730107114674,12871.1416015625,0.5716564862543378,1.2676143646240234,12,3,335,31,0.9195632164868162,1,12639.054026438118,12869.443710144398,11556.059696491755,12871.14130599825,13042.19724527104,0.0015161485460885055,0.5070424659007027,-2.8189718947648994,0.0,1.0,2.3453987,-0.63482493,-1.8483305,1,4613254.719649913,2992.425057209787,4697346.954202705,2993.997014878098,4217961.78921949,2678.8691666708296,4710837.71799536,2804.965846428705,4760401.994523929,2690.2590809574435,14160.516166144862,2832.1032332289724,-10.097695697485264,18.366027449908323,2021,Pattern 1,12639.054026438118,4.101714570269787,1,1,#AD9EA5
龙驹二回（461）,龙驹二回,龙驹二回,1.0,exact_clean,13384.938065567816,7589.59033203125,2.4272719862429786,3.205069065093994,8,4,366,2,0.9597998464017858,1,1746.2004566210044,905.0,12184.65097537924,29351.2230465758,22693.872602739724,0.0018260462352399684,1.2513056541011853,-2.738250462250354,1.0,2.0,-5.5537663,6.335531,4.5494485,2,637363.1666666666,413.43078290301906,330325.0,210.54269007205414,4447397.606013423,2824.586118614327,10742547.635046743,6396.416311441541,8283263.499999999,4681.143499324765,14526.119402355707,2905.2238804711415,1032.2677683685806,16.606438346186728,2021,Pattern 2,1746.2004566210044,3.2420940974493146,0,0,#E8E8E8
龙驹线（453）,龙驹线,龙驹线,1.0,exact_clean,24025.424309467526,21673.6640625,0.9539688324215485,0.8290995955467224,2,4,217,184,0.9350771460249587,1,23062.985511692863,37470.120526504565,27853.023520946976,11447.286885245901,20328.16575342466,0.0023609712103744825,0.6727571349254068,-2.6267254002244926,0.0,1.0,1.0058492,-0.80821764,2.3466623,1,8417989.711767895,5460.397241351559,13676593.992174165,8717.193340303165,10166353.585145647,6456.751511198417,4189707.0,2494.669896322428,7419780.5,4193.160975018078,27322.172964193647,5464.434592838729,-23.207766950300023,14.139041038653621,2021,Pattern 1,23062.985511692863,4.362915526173257,0,1,#B0D5DF
龙高线（454）,龙高线,龙高线,1.0,exact_clean,2109.432533978184,2248.953857421875,0.25057918096684495,1.0016120672225952,12,6,330,198,0.9624372381658062,1,863.6846319432714,2295.0240881597156,2448.3105217381644,2607.3103256757613,2331.469053629631,0.00025543023997007236,0.671626164744371,-3.5910307612213317,0.0,1.0,2.929806,-1.4691861,-1.9290998,1,315244.89065929403,204.4861528994044,837683.7921782961,533.9232544765853,893633.34043443,567.555355318151,954275.5791973287,568.2026357020253,850986.2045748153,480.9201759138112,2355.0875743099773,471.01751486199544,135.18471500140973,14.152876732365726,2021,Pattern 1,863.6846319432714,2.9363551920052773,0,0,#E8E8E8
万书线（462）,万书线,万书线,1.0,exact_clean,46297.23810745727,47509.0703125,0.7618864637854514,1.5379749536514282,7,4,312,318,0.9328107576907645,1,47229.6299574248,47495.23915599998,41606.42221158937,50429.98544438617,44713.59117244239,0.005478746491409721,0.47387073810786745,-2.261239532743467,1.0,2.0,-0.80935144,-0.083200514,-0.15903786,2,17238814.93446005,11182.097001224174,17335762.291939992,11049.475599469388,15186344.107230121,9644.997042716226,18457374.672645338,10990.042253788239,16320460.777941473,9223.22691734309,52089.838814541115,10417.967762908223,-17.517913533272278,18.349862966145555,2022,Pattern 2,47495.23915599998,4.676650078847987,1,2,#627F8C
万利高速（457）,万利高速,万利高速,1.0,exact_clean,3701.373772617364,3577.934326171875,0.25986602452000207,0.966926634311676,2,6,46,152,0.8799324446244015,1,4464.703054002145,4208.824805098539,3340.4482482969956,3343.859047180901,3150.0132009066933,0.00042965073187486286,0.4805919198694498,-3.365874810379905,0.0,1.0,2.5459442,-1.8010677,-1.526416,1,1629616.614710783,1057.0640226594726,1536221.0538609668,979.1572337098735,1219263.6106284035,774.3663541249337,1223852.4112682098,728.7162963740469,1149754.8183309431,649.7641048902067,4189.068011758533,837.8136023517067,-38.531243996417366,17.437671263250586,2022,Pattern 1,4208.824805098539,3.6241608483513708,1,0,#E4ACAC
万复线（467）,万复线,万复线,1.0,exact_clean,33749.6723366451,34898.2421875,1.608937312163153,2.55818510055542,8,4,240,103,0.9593755183601597,1,33387.225339658115,34883.24457061916,29314.801621406586,34951.63467126315,36208.162432786376,0.0038607888021595345,0.6535840425678828,-2.4132114810912584,1.0,2.0,-3.8308737,2.8491542,2.6228614,2,12186337.248975212,7904.76640800137,12732384.268275993,8115.372541811642,10699902.591813404,6795.613751848205,12792298.289682312,7616.895751432583,13215979.287967026,7468.782748620466,37901.431201714266,7580.2862403428535,-5.515452789845787,18.349862966145555,2022,Pattern 2,34883.24457061916,4.542616872865525,1,2,#627F8C
万州桥四回（454）,万州桥四回,万桥四回,1.0,exact_clean,3657.9188417917644,3749.15234375,0.8544866717268382,1.2241345643997192,8,4,219,101,0.9597002732392282,1,2852.7482424813525,3928.519997554103,4057.486873410888,3732.380026941965,3718.255065323527,0.00040317492830021725,0.4588629575321337,-3.393430630055196,1.0,2.0,-0.35185823,0.21737988,1.3242949,2,1041253.1085056936,675.4172665814721,1433909.7991072477,913.9460423059675,1480982.7087949743,940.5867367275602,1366051.0898607592,813.385406357552,1357163.0988430874,766.9773172944182,4110.31276926697,822.0625538533939,13.556071963686133,18.349862966145555,2022,Pattern 2,3928.519997554103,3.5942289681988195,1,0,#E4ACAC
万永线（463）,万永线,万永线,1.0,exact_clean,50085.202569868095,50755.13671875,0.5627354912891744,1.237014889717102,8,10,236,329,0.8971172149055077,1,50189.102526512936,50767.5663566252,47696.631744905855,47202.79080301911,54577.81843681671,0.0060360598341143434,0.55189212069112,-2.219174519774005,0.0,1.0,1.644473,-2.6577296,-1.4477249,1,18319022.42217722,11882.782341546288,18530161.720168196,11810.762418934124,17409270.586890638,11056.799591842831,17276221.433904994,10286.750250879855,19920903.7294381,11257.955151823147,56295.049755026244,11259.00995100525,-5.258256625121627,17.503287621393596,2022,Pattern 1,50767.5663566252,4.705586345141439,1,2,#627F8C
万滨一回（459）,万滨一回,万滨一回,1.0,exact_clean,45207.08761861901,44562.4375,0.9979243045922925,1.8151743412017822,8,10,231,290,0.950285251379606,1,37318.27384042518,46877.91526693331,43432.53961029913,50972.309991972164,47418.604253675214,0.004991824650135718,0.5045194121034539,-2.301653686261276,1.0,2.0,-1.5908434,1.0832429,0.99495876,2,13621169.95175519,8835.482267763973,17110439.07243066,10905.85898924857,15852876.957759183,10068.318635249174,18655865.457061812,11108.22927368753,17307790.552591454,9781.199310264376,50699.08847621363,10139.817695242726,10.703626738642512,18.349862966145555,2022,Pattern 2,46877.91526693331,4.670968289695213,1,2,#627F8C
万滨二回（461）,万滨二回,万滨二回,1.0,exact_clean,34511.25629186197,33723.18359375,1.270192635699546,2.0643720626831055,8,6,221,166,0.9664869915756717,1,15201.281056322336,41475.62813178651,44986.27618002691,32914.68719560485,37982.783057476816,0.003680502309375153,0.6708154518038129,-2.4339749227579515,1.0,2.0,-2.9904444,2.370518,2.7677636,2,5548467.585557653,3599.0584611376053,15138604.268102076,9649.050076568506,16419990.80570982,10428.498237907012,12046775.513591375,7172.990431433645,13863715.815979037,7834.839875425453,38684.43708247222,7736.887416494445,117.69137567576449,18.349862966145555,2022,Pattern 2,41475.62813178651,4.617792971962296,1,2,#627F8C
三铁二回（462）,三铁二回,三铁二回,1.0,exact_clean,17489.60507092507,16126.064453125,0.7461614694766394,2.9217731952667236,7,2,366,38,0.9889297187210795,1,19307.406754712363,99.79200029398517,7200.1984198632435,25198.410198488964,35621.097967218666,0.002514767526182675,0.9493174730458162,-2.599329493099859,0.0,1.0,0.33065057,-1.4163016,-3.79158,1,7047203.465470012,4571.225634583741,36424.08010730459,23.21599578957664,2628072.423250084,1669.1147369842108,9222618.132646961,5491.4073515861,13001700.758034812,7347.686933252882,19102.650652196513,3820.5301304393024,60.73778720664633,17.648219218319408,2022,Pattern 1,99.79200029398517,1.999095727986479,1,0,#E4ACAC
三高线（461）,三高线,三高线,1.0,exact_clean,24437.972651344673,25069.671875,0.8132955757984467,1.419140338897705,8,4,239,100,0.9535223672605021,1,16556.354106177452,24056.024967145146,26282.983857113744,30470.664587036248,24807.307816139306,0.0028823012370481223,0.6654830688867969,-2.540109981700099,1.0,2.0,-1.1902647,0.29677543,0.6926702,2,6043069.2487547705,3919.8858379534704,8780449.113007978,5596.4864188102065,9593289.107846517,6092.792605104333,11152263.238855267,6640.372555368549,9054667.352890847,5117.089081801293,27366.626499037848,5473.3252998075695,30.541788545374303,17.648219218319408,2022,Pattern 2,24056.024967145146,4.3812238658360485,1,1,#AD9EA5
五乐线（442）,五乐线,五乐线,1.0,exact_clean,29421.456778632684,29953.138671875,0.9996059274099184,2.0767836570739746,8,11,207,303,0.9588171698224811,1,16759.59313895313,33189.148250370345,33001.3754675574,30710.371837425097,33443.263924723775,0.00321077886701635,0.5869576058251651,-2.4932543638107254,1.0,2.0,-2.9357774,0.6475125,-0.14443284,2,6117251.495717892,3968.00475357871,12114039.111385176,7721.251440699649,12045502.045658452,7650.217247026296,11239996.092497585,6692.611174656235,12206791.332524179,6898.457581828641,32930.54219778953,6586.108439557906,73.85204933555033,18.349862966145555,2022,Pattern 2,33189.148250370345,4.520996107036182,1,2,#627F8C
五俪一回（477）,五俪一回,五桥一回,1.0,exact_clean,39517.64271257273,38136.5078125,1.0727066911975136,1.6717313528060913,8,4,240,90,0.9491925580023688,1,43659.09061958751,45678.91171167064,30684.187300212532,38041.293019175755,39528.77570589773,0.004521938847811196,0.5627530088129095,-2.3445792840731596,1.0,2.0,-1.9021729,1.5504247,2.2485921,2,15935568.07614944,10336.73536577679,16672802.774759784,10626.918178275135,11199728.364577575,7113.0580337730835,13923113.245018326,8290.214918474083,14428003.132652672,8153.737119754117,44520.66361605321,8904.132723210641,-21.118836545339235,18.349862966145555,2022,Pattern 2,45678.91171167064,4.659715748406654,1,2,#627F8C
五俪二回（482）,五俪二回,五星二回,1.0,exact_clean,52983.05701115835,54216.1328125,0.7789112298648422,2.1111958026885986,8,2,219,329,0.9452449349252378,1,55468.56423129162,54300.34233696097,47794.75109901603,53969.07428081712,53379.8516905289,0.006397979156026782,0.5387740661117678,-2.1938893044952774,0.0,1.0,-1.767822,-1.2391368,-2.8311493,1,20246025.94442144,13132.748791639187,19819624.952990755,12632.641046914048,17445084.15114085,11079.545140003956,19752681.186779067,11761.304341404331,19483645.86704305,11010.846412607107,59617.08573256864,11923.417146513728,-16.157336234002784,16.157123248381158,2022,Pattern 1,54300.34233696097,4.73480256761066,0,2,#64ACBE
五友线（488）,五友线,五友线,1.0,exact_clean,9491.62491019595,6465.62451171875,1.1422208526326767,0.5113343000411987,1,3,366,30,0.9762245392688554,1,4796.074954436914,3945.611503592987,10985.003410840016,18270.02708971303,9437.357175466623,0.001251063871030978,0.9228042169564203,-2.9023735160706527,0.0,1.0,4.4673705,-1.291361,-3.5654025,1,1750567.3583694736,1135.5197026527703,1440148.1988114403,917.9222761831048,4009526.2449566056,2546.4896950997,6686829.914834969,3981.527417159974,3444635.369045317,1946.6762665887243,10528.135357684272,2105.6270715368546,71.43482953584619,16.157123248381158,2022,Pattern 1,3945.611503592987,3.596114321120948,0,0,#E8E8E8
五星二回（481）,五星二回,五星二回,1.0,exact_clean,19339.598993539523,19411.57421875,1.0479326273810143,1.908393383026123,8,4,240,329,0.9654455079394472,1,19408.672355166975,19412.33174016056,15437.499617319514,21636.41394090178,20796.784670457393,0.0021949828536587247,0.48295464718633363,-2.6583710552012136,1.0,2.0,-2.592864,1.1750511,1.5557787,2,7084165.409635946,4595.20129918648,7085501.085158604,4516.15971839174,5634687.360321622,3578.645560985182,7918927.502370052,4715.15312438849,7590826.404716948,4289.8246179109865,21694.98432086288,4338.996864172576,-6.645556122417462,16.157123248381158,2022,Pattern 2,19412.33174016056,4.288077704428232,0,1,#B0D5DF
五桥一回（462）,五桥一回,五桥一回,1.0,exact_clean,38262.158009300016,39188.12109375,0.653259183790847,1.3269726037979126,8,10,234,133,0.9394247537160887,1,25935.358904109587,40789.00353881279,39906.53499995019,45368.97301912568,39291.44885844749,0.004297831350316633,0.49506145725395634,-2.3666495925809627,0.0,1.0,-0.3426438,-0.52209455,-0.015647905,1,9466406.0,6140.4609625090825,14887986.291666668,9489.311083337217,14565885.274981821,9250.937513977316,16605044.125,9887.112322113,14341378.833333334,8104.782891068493,42872.60477300511,8574.520954601021,31.989812174569376,18.349862966145555,2022,Pattern 1,40789.00353881279,4.61054309578336,1,2,#627F8C
五桥三回（461）,五桥三回,五桥三回,1.0,exact_clean,38659.336161305975,38874.9375,0.5685573851404906,1.383887529373169,8,12,229,103,0.9517059535246569,1,23463.438502983092,27030.857726868835,43672.80752734229,57153.313551007814,41925.5950671232,0.004728607139308896,0.6712226084480091,-2.3251749320563095,0.0,1.0,-0.59879047,-0.5973118,-0.96782863,1,8564155.053588828,5555.208574768194,9866263.070307124,6288.562984276172,15940574.747479934,10124.01636714152,20918112.75966886,12455.23522036839,15302842.199499967,8648.137329372892,43071.160475927165,8614.232095185433,55.67619492547602,18.349862966145555,2022,Pattern 1,27030.857726868835,4.431859826687848,1,1,#AD9EA5
五桥二回（479）,五桥二回,五桥二回,1.0,exact_clean,34576.16806035602,34184.375,0.9380996891854831,1.7136117219924927,8,4,240,148,0.9514860086240594,1,32851.80242348038,38801.97121577162,29406.87274868983,37611.76819180336,34200.10900934602,0.003954176320986673,0.47394876698833466,-2.4028341509716964,1.0,2.0,-2.34214,0.96046877,1.0587808,2,11990907.88457034,7777.9995671268,14162719.49375664,9027.04022084748,10733508.55327179,6816.957229685602,13765907.158200031,8196.609973712015,12483039.788411299,7054.574632007535,38873.18162337943,7774.6363246758865,-9.300912514533588,16.157123248381158,2022,Pattern 2,38801.97121577162,4.588853789160868,0,2,#64ACBE
五桥五回（472）,五桥五回,五桥五回,1.0,exact_clean,3805.840031018778,2912.263671875,1.142477590892233,1.9260098934173584,8,4,240,329,0.9208501555874125,1,3885.923806677919,2704.6378915706723,2774.2978800685464,3991.026690157185,5672.806525909597,0.0004933332556610446,2.0256202891857633,-3.30598017192995,1.0,2.0,-3.5316103,1.736857,1.7825053,2,1418362.1894374404,920.0321278148767,987192.8304232954,629.2173893503846,1012618.7262250194,643.124148305682,1460715.7685975297,869.7514301128302,2070574.3819570031,1170.1493992031546,4232.274494786929,846.4548989573857,27.18571056668633,18.349862966145555,2022,Pattern 2,2704.6378915706723,3.432109128141416,1,0,#E4ACAC
