scenario,year,pattern,model_count,baseline_gwh_mean,annual_counterfactual_gwh_mean,annual_change_gwh_mean,annual_change_gwh_p10,annual_change_gwh_p90,annual_change_pct_mean,annual_change_pct_p10,annual_change_pct_p90
ssp126,2038,Pattern 1,31,1033.860319594812,1047.702380342448,13.84206074763581,6.4066413388846035,21.482747686234596,1.3399744113160716,0.6184803076598856,2.1030831390449833
ssp126,2038,Pattern 2,31,1279.5939635508134,1383.611957200975,104.01799365016144,44.26057659788596,177.34109967723106,8.138230880806086,3.4519710438780464,14.031652818039387
ssp126,2038,Pattern 3,31,135.04932050811178,136.60079046187343,1.5514699537616823,0.506571117436257,2.7043757349405273,1.15236895367906,0.3739192297916427,2.0450883389059635
ssp126,2039,Pattern 1,31,1033.860319594812,1047.5875183012413,13.727198706429313,6.931741284786662,18.226127028740866,1.3277273148031288,0.6691720756105223,1.7595023751003906
ssp126,2039,Pattern 2,31,1279.5939635508134,1380.6260072800699,101.03204372925637,47.51183741203503,135.68411328388237,7.895572267942003,3.7055433885969817,10.582275834892805
ssp126,2039,Pattern 3,31,135.04932050811178,136.53921383118717,1.489893323075441,0.4734727930707625,2.377868657292868,1.1026965326215514,0.358047025562277,1.7551944559739296
ssp126,2040,Pattern 1,31,1035.2482309500424,1048.4921410550164,13.243910104974082,6.370064218663234,21.213053336253342,1.2801857059071902,0.6132418591205646,2.074136959238716
ssp126,2040,Pattern 2,31,1281.1763871631383,1377.7628266148515,96.58643945171325,45.785438146120775,165.56386883271446,7.544303654925003,3.5621205096489525,12.912657833523372
ssp126,2040,Pattern 3,31,135.10354827349545,136.4638099954073,1.360261721911866,0.4804739278655548,2.453303805703035,1.007567709313735,0.3543553627587509,1.8127200787655409
ssp126,2041,Pattern 1,31,1033.860319594812,1047.4318379776655,13.571518382853471,7.947345140505504,18.902409089415656,1.3133799012025833,0.7775318416234167,1.8289617730850114
ssp126,2041,Pattern 2,31,1279.5939635508134,1380.692487581952,101.09852403113861,59.514379989268654,162.15115415954392,7.906205298820891,4.641645731003041,12.681007405348765
ssp126,2041,Pattern 3,31,135.04932050811178,136.55517254842326,1.505852040311547,0.6858139942732994,2.731178914440325,1.1163903017591679,0.5062251512025268,2.015986069792473
ssp126,2042,Pattern 1,31,1033.860319594812,1047.4517198885421,13.591400293729945,5.792550688418881,24.050880095429388,1.3147939844181795,0.559197611104685,2.3218087191223855
ssp126,2042,Pattern 2,31,1279.5939635508134,1381.743618047311,102.14965449649759,45.7468681445823,179.19971153518424,7.984031187790886,3.567889899354537,14.042994344560869
ssp126,2042,Pattern 3,31,135.04932050811178,136.61539984822468,1.566079340112932,0.3923887697096001,3.264827903179165,1.1595833962498927,0.28963693645081584,2.455476308871181
ssp126,2043,Pattern 1,31,1033.860319594812,1049.2603200481285,15.400000453316403,8.65702540396143,22.970724678029416,1.4902373046922517,0.8357264675899083,2.2175333555525034
ssp126,2043,Pattern 2,31,1279.5939635508134,1393.9217025632386,114.32773901242517,69.24961046729504,153.7287899162441,8.939162697772753,5.400915860286247,11.989616317529686
ssp126,2043,Pattern 3,31,135.04932050811178,136.71059378097928,1.6612732728675381,0.5767921028202888,2.3695981572250897,1.2304815088381944,0.4257519850874701,1.7490896882347295
ssp126,2044,Pattern 1,31,1035.3244698881772,1050.1357079739741,14.811238085796907,6.563237852772524,20.152912356006528,1.431492365887399,0.6335977233172959,1.9455091638321118
ssp126,2044,Pattern 2,31,1281.2889590903528,1392.6786055793916,111.3896464890386,46.45666588290969,154.70288376471044,8.700325867859926,3.6232484470295194,12.035929707637909
ssp126,2044,Pattern 3,31,135.10799411540083,136.8229186079299,1.7149244925290983,0.5153642827103486,2.930223688789817,1.2722390605476286,0.3800874236069474,2.161075592213917
ssp126,2045,Pattern 1,31,1033.7840806566771,1048.4319889027813,14.647908246104246,6.909569600354704,22.658343720439476,1.4170405337173062,0.6670316794991328,2.187376919357973
ssp126,2045,Pattern 2,31,1279.481391623599,1389.2402257004533,109.75883407685481,50.55351388539229,184.50157438047373,8.579020515388569,3.9541297453005595,14.389647430434227
ssp126,2045,Pattern 3,31,135.04487466620643,136.7725704680737,1.7276958018673232,0.4886165821715536,3.3101525146230824,1.2796631368235851,0.3694989795554821,2.4433483002837773
ssp126,2046,Pattern 1,31,1033.860319594812,1048.6130466236114,14.752727028799326,7.772635004472938,23.760132791340165,1.4278079376419641,0.750349744056588,2.293740738947973
ssp126,2046,Pattern 2,31,1279.5939635508134,1388.6909964594297,109.09703290861631,48.34759477251289,175.8735182684561,8.53054396349418,3.770725779560576,13.91553425980546
ssp126,2046,Pattern 3,31,135.04932050811178,136.7146211419436,1.6653006338318748,0.4774674202279054,3.490945268308596,1.2334270587198848,0.3524366942311636,2.5767982441971387
ssp126,2047,Pattern 1,31,1033.860319594812,1048.2498849995366,14.3895654047245,7.259590247200469,21.924181210566047,1.3923333554064772,0.7008217523153786,2.146297881199477
ssp126,2047,Pattern 2,31,1279.5939635508134,1386.2597964481063,106.66583289729304,46.59304276946566,177.9982033683163,8.339993499541228,3.6338847536398573,13.88243649584745
ssp126,2047,Pattern 3,31,135.04932050811178,136.67657201361254,1.6272515055008,0.4969279257818359,3.7426428637775997,1.2060311238025831,0.36680122666820547,2.83024107135376
ssp126,2048,Pattern 1,31,1035.3244698881772,1050.3885323001894,15.064062412011895,9.423972243519076,22.562221453124256,1.4551903602121123,0.909765498682442,2.173798406606754
ssp126,2048,Pattern 2,31,1281.2889590903528,1391.703706166649,110.414747076296,67.70824945194965,182.7056061372076,8.620571370969994,5.267721655856906,14.432375427937144
ssp126,2048,Pattern 3,31,135.10799411540083,136.70029958518322,1.592305469782408,0.6216519019618008,3.5936748468036352,1.1804648974220064,0.4584758349072818,2.6503788865988818
ssp126,2049,Pattern 1,31,1033.860319594812,1049.668323772894,15.80800417808184,9.095271600234156,24.715410364076714,1.529261056181116,0.8903941258754239,2.419549099139373
ssp126,2049,Pattern 2,31,1279.5939635508134,1401.5998649519775,122.00590140116408,67.35826275756361,189.17012590736252,9.536301653714869,5.329547178632687,14.799659828263758
ssp126,2049,Pattern 3,31,135.04932050811178,137.19133691417133,2.1420164060596063,0.6789297590199175,3.729218189393428,1.5862908414595107,0.501143637758419,2.8200891369601897
ssp126,2050,Pattern 1,31,1033.7840806566771,1049.3243759190163,15.540295262339171,8.915517060698892,24.61395354798955,1.5036214905653542,0.8727968079352406,2.381600139474854
ssp126,2050,Pattern 2,31,1279.481391623599,1394.605678693339,115.12428706974035,60.746182766559855,187.17508382685673,9.000282736395375,4.806383563386528,14.809741211856684
ssp126,2050,Pattern 3,31,135.04487466620643,136.72866114373602,1.6837864775296467,0.6748687673769987,2.8289073618139993,1.2471554572163663,0.49814606680531076,2.0881231192864083
ssp126,2051,Pattern 1,31,1033.860319594812,1048.2017273521276,14.341407757315517,7.597208389493579,22.883020576529617,1.3884546499000383,0.7334145199563021,2.209066632224415
ssp126,2051,Pattern 2,31,1279.5939635508134,1382.7617550030775,103.16779145226411,53.45872082262684,167.9337707349289,8.071782813091362,4.1693527402280255,13.097491230918978
ssp126,2051,Pattern 3,31,135.04932050811178,136.49824102424773,1.4489205161360226,0.5300176046193471,2.5439283348188346,1.0768669745036845,0.39122596546419874,1.8777693612196305
ssp126,2052,Pattern 1,31,1035.3244698881772,1050.8377983350526,15.513328446875226,9.004705635413641,24.410131980312585,1.4996670432635173,0.8668770416027766,2.361878745548396
ssp126,2052,Pattern 2,31,1281.2889590903528,1395.1793254750928,113.89036638473958,56.44653005276613,181.1467151539722,8.897265476984366,4.39155658525701,14.309234707753749
ssp126,2052,Pattern 3,31,135.10799411540083,136.8228554487516,1.714861333350798,0.515849408677741,3.344132864392492,1.271293915606937,0.38115563940989633,2.5278773662984335
ssp126,2053,Pattern 1,31,1033.860319594812,1049.440350747442,15.580031152629754,10.160399836209582,22.38475838596035,1.5075003217865235,0.983101297394522,2.1609657105998217
ssp126,2053,Pattern 2,31,1279.5939635508134,1400.804687636579,121.21072408576569,63.67146595098533,210.26597334264721,9.476218428038813,4.979417725509502,16.399064523852584
ssp126,2053,Pattern 3,31,135.04932050811178,137.097372436726,2.048051928614271,0.5359067447277395,3.688211823474736,1.517786284785566,0.3959757916062368,2.7890795255080025
ssp126,2054,Pattern 1,31,1033.860319594812,1049.323186099015,15.462866504202882,7.7364473730059915,23.149454880466955,1.4964950326608255,0.7468562852754139,2.234787499298738
ssp126,2054,Pattern 2,31,1279.5939635508134,1394.777393810226,115.18343025941259,52.79978742744963,169.83284257628318,9.008118467452295,4.117961204580824,13.245603648571311
ssp126,2054,Pattern 3,31,135.04932050811178,136.78486197614754,1.73554146803581,0.572173743040259,2.8955761930787722,1.2872127684116583,0.4223429997102753,2.1896769115218175
ssp126,2055,Pattern 1,31,1033.7840806566771,1050.8857697329224,17.101689076245382,7.658234161866164,25.822763833409105,1.6550481047963146,0.7393057875449993,2.49286171576072
ssp126,2055,Pattern 2,31,1279.481391623599,1409.2024329857275,129.72104136212866,51.79702645835966,209.78084221945596,10.145095506421137,4.039753867593826,16.361228175606268
ssp126,2055,Pattern 3,31,135.04487466620643,137.03541196772832,1.990537301521916,0.624559167644921,4.246956623722229,1.4764916871454785,0.4610106555364055,3.134838712751039
ssp126,2056,Pattern 1,31,1035.3244698881772,1052.5712663050585,17.24679641688121,8.855911698972166,27.21245028901262,1.6664521931404053,0.8525527479886086,2.6270183918018475
ssp126,2056,Pattern 2,31,1281.2889590903528,1409.2880244106284,127.99906532027539,59.07052419448261,213.19098246259935,9.994489560857156,4.595704098699533,16.627191845303617
ssp126,2056,Pattern 3,31,135.10799411540083,137.05745258879233,1.9494584733915385,0.519659107601021,3.7048007802255944,1.4443375919472836,0.38357996849837506,2.7374378772533077
ssp126,2057,Pattern 1,31,1033.860319594812,1051.7822058437864,17.92188624897438,10.609293106701402,26.663769982017453,1.7347873830311582,1.0241932578403037,2.574050237799274
ssp126,2057,Pattern 2,31,1279.5939635508134,1415.1874639504633,135.59350039965008,64.8739934037743,208.21715306980252,10.607357041530223,5.059652719057904,16.336161657826302
ssp126,2057,Pattern 3,31,135.04932050811178,137.18222924723293,2.132908739121208,0.675287670540162,3.5990730958829773,1.5842986752631507,0.49845527501465375,2.7195933595767507
ssp126,2058,Pattern 1,31,1033.860319594812,1051.7984623210127,17.938142726200578,10.197893574947914,24.28918877968104,1.735524596884102,0.9844778288797792,2.3778235507723013
ssp126,2058,Pattern 2,31,1279.5939635508134,1415.6715878101143,136.07762425930073,66.93545836068694,198.509523457595,10.637701596901813,5.220430501143363,15.482155443550589
ssp126,2058,Pattern 3,31,135.04932050811178,137.237359694941,2.1880391868292626,0.5904322712495723,4.763182076838737,1.6207374514570698,0.4358203073777708,3.515884171491499
ssp126,2059,Pattern 1,31,1033.860319594812,1051.5354388716412,17.67511927682913,9.38374254117251,25.691089463271346,1.7100480564106413,0.9058818290077632,2.480150218324545
ssp126,2059,Pattern 2,31,1279.5939635508134,1415.06961580523,135.4756522544164,69.56659113002527,206.6914874160916,10.589462240435573,5.425637817235771,16.12028320504326
ssp126,2059,Pattern 3,31,135.04932050811178,137.22330090871068,2.173980400598942,0.8291225953270753,4.341035829257436,1.6099620673920092,0.6120066296250278,3.204282119337599
ssp126,2060,Pattern 1,31,1035.2482309500424,1053.336146188231,18.087915238188426,7.87404734191653,28.167345967348446,1.7479517275933039,0.7601398244348881,2.719201509551195
ssp126,2060,Pattern 2,31,1281.1763871631383,1421.23390472543,140.05751756229176,61.979277925793774,225.1913817336485,10.937444488992051,4.833888059436825,17.563127026966285
ssp126,2060,Pattern 3,31,135.10354827349545,137.41957747541966,2.316029201924215,0.7338544223362409,4.468524818670608,1.7164489626653043,0.5416856013582075,3.29838654631233
ssp126,2061,Pattern 1,31,1033.860319594812,1050.9133760850705,17.053056490258502,6.367824921971566,26.41050561989814,1.6500738193757436,0.6147330728445198,2.549600762275784
ssp126,2061,Pattern 2,31,1279.5939635508134,1409.1935859638486,129.59962241303515,41.534062636877124,202.30784461954858,10.132661368308277,3.2393247575533164,16.007081512598894
ssp126,2061,Pattern 3,31,135.04932050811178,137.1891742875765,2.1398537794647527,0.4225867509791416,4.20954438215217,1.5853769792417043,0.3119272043103731,3.1103875542210764
ssp126,2062,Pattern 1,31,1033.860319594812,1051.2365374723772,17.376217877565246,8.767559058133992,25.80730159150146,1.6820989732855947,0.846397095899393,2.517790919139918
ssp126,2062,Pattern 2,31,1279.5939635508134,1407.6723423373337,128.07837878652018,61.01148336810539,198.62539778226963,10.01874909057439,4.758407822929408,15.491192714283406
ssp126,2062,Pattern 3,31,135.04932050811178,136.99352577957788,1.9442052714661626,0.580285862546948,3.273812181231363,1.4423967731849678,0.42833086078942695,2.4757044774149306
ssp126,2063,Pattern 1,31,1033.860319594812,1049.5609589368057,15.700639341993664,8.150276767032292,25.789466407522834,1.5191442541656468,0.786806286750079,2.489647269826088
ssp126,2063,Pattern 2,31,1279.5939635508134,1394.9267453841687,115.33278183335544,55.43217629591542,191.93434547171324,9.016279200060854,4.323266486360746,14.969344139219492
ssp126,2063,Pattern 3,31,135.04932050811178,136.77982338015624,1.7305028720445106,0.45912442348084664,3.175263667838022,1.28154144269307,0.3388970371531149,2.3437817597502075
ssp126,2064,Pattern 1,31,1035.3244698881772,1050.7948841497944,15.470414261616986,8.338767844817397,22.971510282639098,1.495079439210022,0.8027676520039412,2.2176091957556605
ssp126,2064,Pattern 2,31,1281.2889590903528,1397.1393477344998,115.85038864414682,64.27503655394169,177.31137735124486,9.047760347219896,5.000616685954557,13.828869558736514
ssp126,2064,Pattern 3,31,135.10799411540083,136.85222310649996,1.7442289910991842,0.4720758393950243,2.77653296219159,1.2930750767089025,0.3481616704190333,2.049463601415109
ssp126,2065,Pattern 1,31,1033.7840806566771,1049.4240232526295,15.63994259595245,8.487527259647685,24.665960630062614,1.5131327747017365,0.8193635624579041,2.381186976492072
ssp126,2065,Pattern 2,31,1279.481391623599,1396.924757144421,117.44336552082221,59.966914114043334,179.40539952133201,9.179952721390501,4.676939774035537,14.194985168957905
ssp126,2065,Pattern 3,31,135.04487466620643,136.85648048282968,1.8116058166233209,0.7246221726108445,3.6600244492301495,1.3410981751750584,0.5348709299572099,2.7016019586764672
ssp126,2066,Pattern 1,31,1033.860319594812,1049.548709837226,15.688390242413872,7.684536357919969,25.13690156565214,1.517984046865503,0.7418449323865803,2.426650376006138
ssp126,2066,Pattern 2,31,1279.5939635508134,1396.8477210178617,117.25375746704832,54.59327399456991,196.94062344550082,9.167855905951253,4.2578388151580695,15.35979378835363
ssp126,2066,Pattern 3,31,135.04932050811178,136.7857692111207,1.7364487030089564,0.6218044358374412,3.094770776091833,1.2876721331639427,0.4589772841887684,2.284366923314681
ssp126,2067,Pattern 1,31,1033.860319594812,1051.3842186930592,17.523899098247217,7.82817985417051,26.475688971504844,1.6954020684051159,0.7557118977831235,2.591873995068575
ssp126,2067,Pattern 2,31,1279.5939635508134,1407.5170765220994,127.92311297128592,51.84521265814791,192.55485231475797,10.000432354042793,4.043512005855213,15.162818677367085
ssp126,2067,Pattern 3,31,135.04932050811178,136.83264364903602,1.7833231409242922,0.514012114897198,2.9203268166627763,1.3216283697059394,0.37941171040040284,2.1556032636697444
ssp126,2068,Pattern 1,31,1035.3244698881772,1053.0785002869284,17.754030398751045,8.954313495839429,27.83262150735812,1.7156391177140893,0.8620258237348289,2.7048715769764127
ssp126,2068,Pattern 2,31,1281.2889590903528,1416.110360630755,134.8214015404022,56.13472851917237,226.36800420444905,10.527954632376302,4.367298334539616,17.61149708629112
ssp126,2068,Pattern 3,31,135.10799411540083,137.27499548308012,2.1670013676793483,0.5975568939262785,4.610823912689682,1.6052862413291538,0.4407054735662776,3.400538687824621
ssp126,2069,Pattern 1,31,1033.860319594812,1049.3407963949305,15.480476800118515,8.397026147188964,24.790045123464317,1.4973615288991915,0.810626823046989,2.393165767186834
ssp126,2069,Pattern 2,31,1279.5939635508134,1398.1188525110042,118.52488896019089,53.986514949021796,209.02833586339733,9.261886421073685,4.2105164615685045,16.30253869726873
ssp126,2069,Pattern 3,31,135.04932050811178,137.0177832126356,1.9684627045238594,0.64253524367395,3.9054546684965947,1.4564134863626739,0.4742794746066051,2.882763251527418
ssp126,2070,Pattern 1,31,1033.7840806566771,1050.3023297088687,16.518249052191628,8.601374394539963,23.504337323818042,1.5984236805391716,0.8303540654827903,2.2742357476026562
ssp126,2070,Pattern 2,31,1279.481391623599,1400.3729293977142,120.89153777411546,56.04846935712305,172.06476402639086,9.451884393308147,4.371332416932768,13.614176496200953
ssp126,2070,Pattern 3,31,135.04487466620643,136.79692253105011,1.7520478648437459,0.6213962179689018,2.921371858271883,1.2985330449809982,0.45867596319801796,2.1563746482594444
ssp126,2071,Pattern 1,31,1033.860319594812,1049.3898989748654,15.529579380053544,8.241607415456324,24.9749387773428,1.5027896814048793,0.7956231073816997,2.4165283955512247
ssp126,2071,Pattern 2,31,1279.5939635508134,1396.0031400005867,116.40917644977303,60.115949693446076,171.9702028628103,9.101240295723567,4.6885633574623835,13.412300659467888
ssp126,2071,Pattern 3,31,135.04932050811178,136.90850030508253,1.8591797969708022,0.5501967071515206,2.64122459730737,1.3774503372378368,0.4065344927952931,1.9495873987647665
ssp126,2072,Pattern 1,31,1035.3244698881772,1051.9192355688726,16.594765680695204,8.509231359515852,26.397416867852417,1.6034283022839138,0.8191780615504626,2.548337208572069
ssp126,2072,Pattern 2,31,1281.2889590903528,1404.422797939465,123.13383884911202,50.63666406562522,183.3808924754658,9.6148207890028,3.9492548798261056,14.267087192217495
ssp126,2072,Pattern 3,31,135.10799411540083,136.95289555589295,1.8449014404921784,0.5762313436668726,3.305314498206581,1.3678087778317054,0.4249776210025142,2.4985340138488668
ssp126,2073,Pattern 1,31,1033.860319594812,1050.0027065298884,16.142386935076466,7.263426170507586,25.07295147537207,1.5618923809662706,0.7011920622643288,2.420476802456572
ssp126,2073,Pattern 2,31,1279.5939635508134,1400.8287582287571,121.23479467794353,51.608114590308645,200.1325794305934,9.479175762026886,4.025020252524109,15.60874083063864
ssp126,2073,Pattern 3,31,135.04932050811178,136.94412763712828,1.8948071290165598,0.5358632029791284,4.329427630681483,1.4057543076150238,0.39554082188045653,3.195713670562319
ssp126,2074,Pattern 1,31,1033.860319594812,1050.9048376318535,17.044518037041364,8.227577135557796,25.65485848919357,1.649321705560316,0.7942686610549593,2.476652575361697
ssp126,2074,Pattern 2,31,1279.5939635508134,1406.8270582594218,127.23309470860845,52.23545875261834,199.24714489930113,9.947640272205655,4.073948080611699,15.539684017596203
ssp126,2074,Pattern 3,31,135.04932050811178,136.9350563301794,1.8857358220676756,0.47918081734436513,3.1856194809981204,1.3967785962010344,0.3537014172050202,2.351425775659143
ssp126,2075,Pattern 1,31,1033.7840806566771,1050.0733768654018,16.28929620872462,7.16612686268849,25.79553846974877,1.576774736013608,0.6917990429501674,2.525289726000762
ssp126,2075,Pattern 2,31,1279.481391623599,1402.776727834159,123.29533621056038,54.889046027216835,191.7310138633969,9.643909613505434,4.280906668556412,14.953485899716876
ssp126,2075,Pattern 3,31,135.04487466620643,137.02891536687372,1.9840407006673344,0.6609825554769098,4.290516209094891,1.4721562681160165,0.48789613055809045,3.1669916840752252
ssp126,2076,Pattern 1,31,1035.3244698881772,1051.1553202459786,15.830850357801248,7.927708503764836,24.129096960065855,1.530150085952566,0.7653201318898869,2.3592573404978046
ssp126,2076,Pattern 2,31,1281.2889590903528,1398.0349864005664,116.74602731021336,56.511293199272494,195.0764220508676,9.118641108618988,4.396595177040352,15.409577295961713
ssp126,2076,Pattern 3,31,135.10799411540083,136.80456943263033,1.6965753172295295,0.5889016368709032,3.238442409141795,1.257458060910549,0.4343221162689261,2.388390645383513
ssp126,2077,Pattern 1,31,1033.860319594812,1050.0174674409711,16.15714784615922,8.15506326835691,25.15244691961072,1.5641875748298293,0.7872683630011557,2.462333393984432
ssp126,2077,Pattern 2,31,1279.5939635508134,1401.0242896977888,121.43032614697542,47.14262463891088,194.9485972788362,9.499796234605943,3.676747744712049,15.245926669895185
ssp126,2077,Pattern 3,31,135.04932050811178,136.98523102087503,1.935910512763284,0.3373808448994053,3.2241527737673463,1.4369171139692634,0.2490335144050399,2.379868651017938
ssp126,2078,Pattern 1,31,1033.860319594812,1050.8515906312211,16.99127103640893,8.525570965104558,29.535907814692145,1.644808711439804,0.8230362017412491,2.8619801262966726
ssp126,2078,Pattern 2,31,1279.5939635508134,1408.4822031969811,128.8882396461676,53.692486519438276,239.37653415558788,10.083161637954762,4.187584595266344,18.94004506665412
ssp126,2078,Pattern 3,31,135.04932050811178,137.14861865603325,2.099298147921506,0.5206080312681653,4.198989734523555,1.5583255394066255,0.38428040481331033,3.175337224895199
ssp126,2079,Pattern 1,31,1033.860319594812,1051.1509324230349,17.29061282822274,9.564949193473668,28.608961787951706,1.6737872189259995,0.923375042711646,2.800713672226221
ssp126,2079,Pattern 2,31,1279.5939635508134,1409.7329243478089,130.13896079699558,65.04669113353589,228.49484126920294,10.178845108204667,5.07312176099779,18.079059446669905
ssp126,2079,Pattern 3,31,135.04932050811178,137.0017362721109,1.9524157639991544,0.5779654852314978,3.6252753365006596,1.4479605399913045,0.4266181028591876,2.741486036948167
