line_id,pattern,pattern_order,peak_month,seasonality_ratio,summer_winter_ratio,month,normal_index
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,4,0.6932938052691072
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,5,0.7026909484538453
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,6,0.7874742953346796
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,7,1.3981008207811976
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,8,2.1179817847931477
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,9,0.8797829829836641
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,10,0.7623469228900736
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,11,0.7037185519380829
江山二回（476）,Pattern 2,2,8,1.0181828116544296,1.7928359508514404,12,0.6693068429140445
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,1,0.8846609375223369
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,2,1.0387903229970934
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,3,0.915123930411855
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,4,0.8521422793146523
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,5,0.5483850211457293
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,6,0.8640177246833429
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,7,1.3723690342170543
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,8,1.9285369883442458
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,9,1.007825943269156
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,10,0.7996104768367451
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,11,0.6728795961327074
江恒线（456）,Pattern 2,2,8,1.0049848421934853,1.663091063499451,12,1.044053928831608
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,1,0.36291883794909297
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,2,0.08322410064703567
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,3,0.7165299535113464
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,4,0.6500087325174633
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,5,0.6812150896259475
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,6,0.7869519644575332
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,7,1.7578066261807963
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,8,2.638610717690314
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,9,1.6612248602303814
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,10,0.6294633064290516
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,11,0.729406995555801
江星线（486）,Pattern 2,2,8,1.9224482123457112,7.680781841278076,12,0.729406995555801
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,1,0.6215949535692292
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,2,0.5960510982084275
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,3,0.5506289930013601
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,4,0.5367857718951992
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,5,0.5594150443018009
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,6,0.6523938236853172
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,7,1.3871432045772085
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,8,1.4595763647496987
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,9,1.4578884472494713
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,10,0.5777672125944162
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,11,1.8087721606586986
江泉一回（456）,Pattern 2,2,7,1.249313356901404,3.085582733154297,12,0.6445084698675595
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,1,1.20896683796374
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,2,0.48314837645355024
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,3,0.3878315486162102
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,4,0.37572513496677395
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,5,0.36512754400967273
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,6,1.0994506448404988
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,7,1.537718669076897
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,8,2.222530365216408
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,9,1.528112307664498
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,10,1.0586508866321118
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,11,0.7109106523712979
江泉一回（478）,Pattern 2,2,8,1.4620448400950634,2.2648162841796875,12,0.817514272553792
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,1,1.1949905908328464
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,2,1.1517721741376643
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,3,0.9090189868216582
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,4,0.8414243737033722
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,5,0.8264512787217771
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,6,1.1244217220345332
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,7,1.341805027297537
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,8,0.9003627300669679
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,9,0.9102848096145844
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,10,0.7859341547995609
