split,pattern,line_name,n_days,r2_kwh,mae_mwh_per_day,rmse_mwh_per_day,mean_observed_mwh_per_day,mean_predicted_mwh_per_day,bias_mwh_per_day,nrmse
holdout_2024,Pattern 1,五桥三回（461）,366,0.7598360739853038,5.121918800811128,8.056354125034822,57.15331355100781,54.423497329128246,-2.7298162218795716,0.1409604032466943
holdout_2024,Pattern 2,五桥二回（479）,366,0.9178216270015054,3.6746811356801263,5.858366761004808,37.61176819180336,35.44001227373634,-2.171755918067024,0.155758876613557
holdout_2024,Pattern 2,五桥五回（472）,366,0.4165468869038764,0.4889985260254668,2.171175180654948,3.991026690157185,4.074549710633325,0.0835230204761396,0.5440141971512191
holdout_2024,Pattern 2,五桥六回（485）,366,0.8897786390412139,3.0359279699494652,4.725579605887109,42.37041042635622,40.92288890134051,-1.447521525015714,0.1115301824630802
holdout_2024,Pattern 1,五桥四回（467）,366,0.61873512533219,4.2158902503397515,8.603022081296132,38.58388661202186,36.95790317022605,-1.6259834417958077,0.2229692972043834
holdout_2024,Pattern 1,五水一回（441）,366,0.3225074939351343,0.0272099885896291,0.0497720039437718,0.1984381338407234,0.1918189164875635,-0.0066192173531599,0.2508187462784821
holdout_2024,Pattern 2,五水二回（465）,366,0.7547381729395984,2.139620198445678,5.8638848397036165,20.860659847677436,20.531856117790515,-0.3288037298869194,0.2810977640458714
holdout_2024,Pattern 2,五汇线（463）,366,0.9493703378136648,1.1323303356494314,3.5272038958842997,10.854253093590554,10.6391524184597,-0.2151006751308546,0.3249605353285079
holdout_2024,Pattern 1,五联一回（469）,366,0.5588360481466199,4.658842308038022,6.2981144560007,24.15133255817821,23.19289414169228,-0.9584384164859308,0.260777099600163
holdout_2024,Pattern 1,五联三回（484）,366,0.7078209968662752,8.790858839305052,14.351376935285913,98.99272350965398,93.70552128826203,-5.2872022213919365,0.1449740589659232
holdout_2024,Pattern 1,五联二回（471）,366,0.3262103255898625,10.211702966935578,14.16639345021743,51.27929735654523,48.82772114404564,-2.451576212499593,0.2762595078422861
holdout_2024,Pattern 2,五茂一回（478）,366,0.8791392307998893,2.279855745923392,4.961732208736973,25.45214708768206,24.720182746595373,-0.7319643410866863,0.1949435618002646
holdout_2024,Pattern 1,五药线（456）,366,0.5077646162184257,5.014257687724808,6.730311080967636,19.363870963837247,17.796410788614242,-1.5674601752230053,0.347570539668269
holdout_2024,Pattern 2,五郦三回（483）,366,0.94530548185533,0.6161878786548242,1.0896468671821344,7.835077885415204,7.890813963509649,0.0557360780944432,0.1390728826334303
holdout_2024,Pattern 2,五长线（454）,366,0.7672509865151577,0.692621516660263,1.0753388727985609,5.391718579234973,5.407093962789233,0.0153753835542605,0.1994426928994391
holdout_2024,Pattern 2,五长线（455）,366,0.9108894786217366,2.7099141332196997,4.267121462472689,28.07072068700524,26.487480836962092,-1.5832398500431537,0.152013249323095
holdout_2024,Pattern 1,五陆线（459）,366,0.7851645238775212,2.94538381129753,4.297912456125653,32.652700364298724,30.92413888799949,-1.7285614762992372,0.1316250236021776
holdout_2024,Pattern 2,五陈线（458）,366,0.9389394326319134,2.7900964635076737,4.582778602919871,30.55486566798666,29.88908592349193,-0.6657797444947284,0.1499852315738176
holdout_2024,Pattern 1,五雄线（476）,366,0.7338876909772951,5.697400378256217,7.920292921796356,30.368241976346173,28.71767308853233,-1.6505688878138458,0.2608084105746218
holdout_2024,Pattern 2,五龙一回（475）,366,0.9137014330024292,2.926775888588843,5.187383930615335,32.09709665329141,30.52445178022541,-1.5726448730659943,0.1616153631167569
holdout_2024,Pattern 2,五龙二回（487）,366,0.9530402955353546,1.4520545237433724,2.632378769920131,21.49372511039143,21.07824952706092,-0.4154755833305092,0.1224719659528664
holdout_2024,Pattern 2,光国一回（454）,366,0.9419199426031832,1.4311140853710544,2.5056822814044484,19.658052785487374,19.46960579093558,-0.1884469945517988,0.1274634018306369
holdout_2024,Pattern 1,光国二回（459）,366,0.9643516421105144,0.7347758680236799,2.2405464625094633,7.648770449686088,7.842888395465788,0.1941179457797012,0.2929289716887002
holdout_2024,Pattern 2,光山线（461）,366,0.9199117503506892,2.72547930032879,5.045492808601021,36.45665745705117,35.47050903720543,-0.98614841984574,0.1383970215740434
holdout_2024,Pattern 2,光岩一回（453）,366,0.8656307352327892,3.608964567872052,6.82212433422124,39.116323968510535,37.908558693474106,-1.2077652750364252,0.1744060699495482
holdout_2024,Pattern 2,光岩三回（463）,366,0.922108500165268,0.8603836001079551,1.6564308310862867,11.273820507121698,11.34098187422622,0.0671613671045226,0.1469271956245813
holdout_2024,Pattern 2,光岩二回（458）,366,0.8251643031976238,1.71404040179706,2.7876720309990572,20.428169901344912,20.030137624605103,-0.3980322767398032,0.1364621522369229
holdout_2024,Pattern 1,光明一回（452）,366,0.9094298025780424,2.035128364923803,2.970861463892782,29.96675972666905,29.36360150379952,-0.6031582228695306,0.0991385618929246
holdout_2024,Pattern 1,光明三回（454）,366,0.6715791680362289,0.7030839438547134,0.918465358552202,5.544459200772684,5.625919472949752,0.0814602721770692,0.1656546338052597
holdout_2024,Pattern 2,光明二回（453）,366,0.757596043570647,2.68571759047552,4.94888880568206,19.40268436312442,18.979049051587047,-0.4236353115373698,0.255062068374808
holdout_2024,Pattern 2,光明四回（462）,366,0.947384193280244,1.8062834701168944,2.8386695959229864,18.923725547777288,17.948314419772455,-0.9754111280048344,0.1500058531686117
holdout_2024,Pattern 1,光高线（459）,366,0.913463373581404,0.2086043274525822,0.3411700963131419,2.7695829059949406,2.8099766565541753,0.0403937505592345,0.1231846483362737
holdout_2024,Pattern 2,凉响线（459）,366,0.7807063063972369,1.2520121351165074,1.8024020735890205,7.56231940370751,7.174589395658566,-0.387730008048945,0.2383398501662563
holdout_2024,Pattern 2,凉甘线（458）,366,0.8770728950763783,0.9014734371995272,1.6490215886574764,14.829510209028951,14.6727092845479,-0.1568009244810531,0.1111986549396263
holdout_2024,Pattern 1,凉青线（456）,366,-150.6615201281312,0.0005971339399052,0.0026602964024967,0.1015718324882355,0.1020523939080577,0.0004805614198221,0.0261912809617259
holdout_2024,Pattern 1,凉风线（454）,366,0.8465347059236125,1.9503403491734053,3.68907599017896,27.684891175118423,27.0564667194971,-0.6284244556213184,0.1332523204387557
holdout_2024,Pattern 1,凉高线（453）,366,0.7338930947102306,0.8296587154315889,1.3263773664181304,16.59236367671005,16.304645521153518,-0.2877181555565319,0.079939024497149
holdout_2024,Pattern 2,北山一回（453）,366,0.8627976403588906,2.1675467308146272,4.054933986407737,31.90450606480909,31.206619827687412,-0.6978862371216749,0.1270959650079134
holdout_2024,Pattern 2,北山三回（455）,366,0.8908482654257883,1.8067415710457064,3.6123537979852127,21.006860812183213,20.449715778955344,-0.5571450332278645,0.1719606670545548
holdout_2024,Pattern 2,北山二回（454）,366,0.9530550207829622,2.5084104238559495,4.1726926376891065,30.441645753941412,29.355474371904887,-1.0861713820365255,0.1370718479354503
holdout_2024,Pattern 2,北山五回（458）,366,0.9047955096264988,1.8288220299549127,3.5541289919674135,25.048254587341447,24.647657577431264,-0.4005970099101783,0.1418912834654576
holdout_2024,Pattern 2,北山四回（457）,366,0.8741256353592103,2.560867778900745,4.588915973937493,32.65028243776148,31.62121758132684,-1.0290648564346363,0.1405475123434219
holdout_2024,Pattern 2,北清一回(459),366,0.8931603655296121,1.3108605421254975,2.3643191840181914,20.41001007287596,19.889975740693306,-0.5200343321826549,0.1158411571369223
holdout_2024,Pattern 2,北清二回(461),366,0.9754729826982672,0.9439041370038574,1.5874756827329397,13.966611781565936,13.904219235613049,-0.0623925459528872,0.1136621900544408
holdout_2024,Pattern 1,医专一回（476）,366,0.9132897364795404,3.22596115756335,4.95726220265178,37.44068826467479,36.01980537189421,-1.42088289278058,0.1324030735655291
holdout_2024,Pattern 1,双走线（451）,366,0.9673478695295824,0.4661365648281602,1.2611679926274957,6.8785140323919745,6.724678096416869,-0.1538359359751045,0.1833489016215512
holdout_2024,Pattern 2,双龙线（455）,366,0.9397728580257918,0.2194329382601064,0.3681113723652955,1.7530413980395303,1.6201882044057376,-0.1328531936337928,0.2099844149584622
holdout_2024,Pattern 1,古化线(456),366,0.5635785431204807,4.4405497566651055,7.625828603005913,12.606520894052164,11.283168265587644,-1.323352628464521,0.6049114317181536
holdout_2024,Pattern 1,古国线(462),366,0.8638546299682394,1.49160986598672,2.6250948908990632,24.02196902214865,23.35529558358948,-0.6666734385591655,0.1092789224929348
holdout_2024,Pattern 2,古沙线(454),366,0.9107462964798476,2.652354107131994,4.097973919441088,42.42485477059919,40.71067721140711,-1.7141775591920867,0.0965937053078852
holdout_2024,Pattern 1,古瑞二回(464),366,0.8383020386527844,0.2577350813147903,0.746780653108747,5.925571786992685,5.754856822196252,-0.1707149647964333,0.1260267666907718
holdout_2024,Pattern 1,古瑞线(455),366,0.8812095736797217,3.2653220450641065,4.562132072734941,36.0687811227732,34.474803313375176,-1.5939778093980324,0.1264842318127154
holdout_2024,Pattern 2,古铁线(458),366,0.720609062495988,2.0367428026925545,2.790889630370457,17.896822995771604,17.332949722039896,-0.5638732737317089,0.1559432996029433
holdout_2024,Pattern 1,后关线（461）,366,0.6882535206990377,3.876388420670654,5.766628324117113,17.89365936751571,16.82731993194747,-1.0663394355682403,0.3222721638809049
holdout_2024,Pattern 2,后桥线（455）,366,0.7126150881171534,3.729855865974399,5.661602412422443,16.423959653955794,14.869034027099609,-1.5549256268561855,0.3447160448338545
holdout_2024,Pattern 1,后紫线（462）,366,0.7451272176406786,3.149328446426454,4.501466016189305,40.39155741302901,38.851346594304985,-1.5402108187240249,0.1114457155033412
holdout_2024,Pattern 1,后铁线（454）,366,0.7486369460259218,2.704798570287963,3.9154885589590447,26.25006574512175,25.531469809276807,-0.7185959358449371,0.1491610953274161
holdout_2024,Pattern 1,周医一回(464),366,0.8054230662606823,0.5320873902895793,1.2343615954579104,3.330290603257075,3.2537940934186427,-0.0764965098384325,0.3706468120982253
holdout_2024,Pattern 2,周医二回(468),366,0.8924311231512718,0.5958364547223717,1.100123182964166,4.963380221710562,4.923597870206573,-0.0397823515039903,0.2216479765447071
holdout_2024,Pattern 2,周家坝一回(456),366,0.8736685690232564,1.505155468172264,4.903291729523001,16.766053435867278,16.57216763155578,-0.1938858043114992,0.2924535430045504
holdout_2024,Pattern 1,周柳线(452),366,0.8182614825971205,1.8731611318344288,3.2902434656951285,21.13509364739816,20.661040882214824,-0.4740527651833401,0.1556767867030565
holdout_2024,Pattern 2,周铁一回(459),366,0.8566217530051361,1.813152426362324,2.4076676229409015,15.920365204138411,15.517729253383282,-0.4026359507551313,0.1512319341967758
holdout_2024,Pattern 2,壤杨线（456）,366,0.8222959597212965,1.8119969174832988,2.6010668285320464,21.601256564551885,20.260031291357155,-1.3412252731947314,0.1204127556542452
holdout_2024,Pattern 2,壤武线（453）,366,0.7784927131908697,1.058598746798872,1.4825864432990317,4.97932690191109,4.639085843946113,-0.340241057964977,0.2977483648904448
holdout_2024,Pattern 2,壤武线（457）,366,0.8015999377261439,2.0220828891543356,3.761434630038318,14.188294304475871,13.737345760324612,-0.4509485441512599,0.2651083033181605
holdout_2024,Pattern 1,壤渡线（454）,366,0.8729849405782324,0.5636518734180045,0.812015104012698,7.145901703085374,7.03581370936326,-0.1100879937221143,0.1136336795204019
holdout_2024,Pattern 2,壤电线（458）,366,0.6510676541916156,0.0422775688198416,0.0737899696775964,0.2396017619444518,0.2294865516912741,-0.0101152102531776,0.307969228100683
holdout_2024,Pattern 1,大三一回（456）,366,0.8315109992656051,2.358357794990415,4.336254634473125,29.64084035280245,28.857819778859287,-0.7830205739431606,0.1462932421233848
holdout_2024,Pattern 1,大三二回（478）,366,0.916875361049408,3.123109070140507,5.176740947243612,39.54498398662028,38.10447116739242,-1.440512819227868,0.1309076506136687
holdout_2024,Pattern 2,大医线（453）,366,0.9150842521490552,2.81579709995161,4.823589440867324,39.24898540540414,38.161444936283296,-1.087540469120844,0.1228971753293569
holdout_2024,Pattern 2,大周线(451),366,0.9226348565744544,2.097416249813036,3.206050691292757,18.753786223703138,18.048481936929004,-0.7053042867741306,0.1709548489595445
holdout_2024,Pattern 2,大安二回（459）,366,0.8953282636220748,2.9742011857550263,5.92524036388189,35.080880870953145,33.882438711364415,-1.1984421595887236,0.168902268608311
holdout_2024,Pattern 2,大安线（461）,366,0.954440324417514,1.556457801436642,2.842870771323641,23.007301043989177,22.770957642268616,-0.2363434017205683,0.1235638533128318
holdout_2024,Pattern 1,大新二回（467）,366,0.8999804533303108,0.970082605042963,1.8851878976093168,14.329313500236418,14.14993905422857,-0.1793744460078469,0.1315616339595203
holdout_2024,Pattern 2,大桥一回（466）,366,0.8677573674031078,4.654441209199503,6.828505747994527,40.68175614675418,38.43865975601946,-2.243096390734725,0.1678517938940879
holdout_2024,Pattern 2,大桥三回（455）,366,0.9523991470891114,1.712382150958483,3.596566420454611,23.60876093585783,23.427648749679815,-0.1811121861780108,0.1523403295169132
holdout_2024,Pattern 2,大桥二回（462）,366,0.8603540864241515,4.618274467426572,7.126808913836341,53.23518442622951,50.53676687905567,-2.698417547173839,0.133874034450135
holdout_2024,Pattern 2,大桥四回（468）,366,0.8545559496292731,4.090031871105781,7.855308583336571,33.92458403485196,32.681711345068095,-1.242872689783873,0.231552097301076
holdout_2024,Pattern 1,大铁线（469）,366,0.8453743052764588,1.617320564692611,3.185943811113262,11.540193633606744,11.42834709244608,-0.1118465411606633,0.2760736875190139
holdout_2024,Pattern 1,大高线（477）,366,0.8342830979173032,0.1442464063152911,0.2337945835028621,2.1510518442787556,2.162724477965975,0.0116726336872195,0.1086884930852297
holdout_2024,Pattern 1,太九一回（464）,366,0.8360567791361626,3.4711115031139523,5.402825897057022,46.99915201009307,45.715081329512465,-1.2840706805806124,0.1149558165623236
holdout_2024,Pattern 1,太九二回（469）,366,0.7256521845397265,2.4380877792805724,3.4645603016970097,17.00947088072915,16.69979854929773,-0.309672331431422,0.2036841901779659
holdout_2024,Pattern 2,太九线（459）,366,0.8715562977069427,3.118617408457201,6.402784191966932,36.49190090226013,35.48279242710468,-1.0091084751554456,0.1754576778314767
holdout_2024,Pattern 2,太双一回（467）,366,0.7892029616096558,3.499972350157145,7.103106700078845,32.52992457629134,31.173300319650785,-1.3566242566405575,0.2183560765233306
holdout_2024,Pattern 2,太双三回（463）,366,0.9036211197114772,2.5264854609364127,4.234619633892024,33.9073449198297,33.05982938038977,-0.8475155394399216,0.1248879746823094
holdout_2024,Pattern 2,太双二回（462）,366,0.8291583215925528,1.9038348464881456,4.424237258735493,26.880765256535486,26.325237045871756,-0.5555282106637289,0.1645874742222911
holdout_2024,Pattern 2,太塘一回（468）,366,0.8453623555482753,2.339582927762159,4.530033228702401,26.19489404884236,25.554305411250215,-0.6405886375921467,0.172935733973797
holdout_2024,Pattern 2,太塘二回（471）,366,0.8505008608620859,2.4224093097745363,3.543245868044576,33.5685644345075,32.468854767012466,-1.0997096674950302,0.1055524991233233
holdout_2024,Pattern 2,太山一回（466）,366,0.9718881275228968,1.401225534166901,3.055012656661561,19.965253655405228,19.70554097843691,-0.2597126769683105,0.1530164709845533
holdout_2024,Pattern 2,太山二回（456）,366,0.904738817029002,2.8696629183034856,5.363998539220539,38.37418299827543,37.197395309031336,-1.1767876892440925,0.1397814395022195
holdout_2024,Pattern 2,太水一回（461）,366,0.9262206988299498,2.3783324182423327,4.718102833240581,29.961026071831057,29.377909811384693,-0.5831162604463646,0.1574746746633112
holdout_2024,Pattern 1,太水二回（455）,366,0.8822646604836494,2.1365223743335857,4.674743240716153,25.705048167906774,25.096308673796106,-0.6087394941106657,0.1818609018034308
holdout_2024,Pattern 2,太福二回（472）,366,0.8512840082525178,2.7668267962880497,4.254151918268188,35.543224723985034,33.99530388170253,-1.5479208422825068,0.1196895315859573
holdout_2024,Pattern 2,太禾线（458）,366,0.9237895266982112,2.29866101481567,3.736012026327854,32.575881354620016,31.41197075915727,-1.163910595462745,0.1146864450314557
holdout_2024,Pattern 2,太金线（457）,366,0.9023731495471048,2.9488609561620467,5.649562075995853,42.82872066007654,41.29693207821038,-1.531788581866165,0.1319105961822992
holdout_2024,Pattern 1,宁凉线（457）,366,0.0,0.0005436445224597,0.0055585738337729,0.1018039443099862,0.10234742528363,0.0005434809736438,0.0546007708389708
holdout_2024,Pattern 1,小周线(452),366,0.8258653654372187,1.548436980033833,2.34661474378594,17.956178961748634,17.553034772362214,-0.4031441893864199,0.1306856402347539
holdout_2024,Pattern 1,平升一回（455）,366,0.6359449019227099,3.95150759445333,6.055019239802596,33.38949094081757,31.823154875875172,-1.5663360649423996,0.1813450600530279
holdout_2024,Pattern 1,平升二回（459）,366,0.8978308658506885,1.042423681941654,1.6238675383515957,11.871260984733787,11.60378093381788,-0.2674800509159074,0.1367898103192119
holdout_2024,Pattern 1,平登线（458）,366,0.8682559585649539,2.8198320973776503,4.017791066920464,25.62900540527033,24.77572069945622,-0.8532847058141105,0.1567673424460805
