scenario,year,pattern,model_count,mean_temp_c,mean_temp_p10_c,mean_temp_p90_c,baseline_temp_c,annual_temp_increase_c_mean,annual_temp_increase_c_p10,annual_temp_increase_c_p90
ssp126,2078,Pattern 3,31,17.40255644078051,16.313427829118744,18.226138634947525,16.11738071504211,1.2851757257384044,0.19604711407663444,2.1087579199054147
ssp126,2079,Pattern 1,31,18.582561204598733,17.68259160338324,19.4980040946854,17.200822110462592,1.3817390941361423,0.4817694929206482,2.2971819842228065
ssp126,2079,Pattern 2,31,19.357298423299156,18.453779913254255,20.266962409645647,17.971706861349187,1.3855915619499677,0.48207305190506844,2.29525554829646
ssp126,2079,Pattern 3,31,17.49345937982015,16.600288419760638,18.404474742050233,16.11738071504211,1.3760786647780372,0.48290770471852795,2.2870940270081235
ssp126,2080,Pattern 1,31,18.434992980428543,17.510576155388325,19.372546485793706,17.200822110462592,1.2341708699659493,0.30975404492573233,2.171724375331113
ssp126,2080,Pattern 2,31,19.209026172567704,18.299413715344755,20.15395595030779,17.971706861349187,1.2373193112185155,0.32770685399556854,2.182249088958603
ssp126,2080,Pattern 3,31,17.34695738348322,16.432414937371227,18.21523418592328,16.11738071504211,1.2295766684411078,0.3150342223291176,2.0978534708811694
ssp126,2081,Pattern 1,31,18.469006619830004,17.668095370459884,19.312722386968417,17.200822110462592,1.2681845093674124,0.46727325999729175,2.111900276505825
ssp126,2081,Pattern 2,31,19.244983240525293,18.4274926121878,20.099428062465698,17.971706861349187,1.2732763791761064,0.45578575083861494,2.127721201116511
ssp126,2081,Pattern 3,31,17.37801303552862,16.598100003820473,18.160180217234455,16.11738071504211,1.260632320486512,0.48071928877836356,2.042799502192345
ssp126,2082,Pattern 1,31,18.600043732920565,18.005893046494958,19.295431166552884,17.200822110462592,1.3992216224579712,0.8050709360323651,2.0946090560902917
ssp126,2082,Pattern 2,31,19.373298388057794,18.78463213062411,20.07922670978698,17.971706861349187,1.4015915267086043,0.812925269274924,2.107519848437793
ssp126,2082,Pattern 3,31,17.513698745632713,16.92916825651953,18.212094377704098,16.11738071504211,1.3963180305906007,0.8117875414774218,2.094713662661988
ssp126,2083,Pattern 1,31,18.48546829272236,17.737402792140042,19.698639010920473,17.200822110462592,1.2846461822597688,0.5365806816774494,2.497816900457881
ssp126,2083,Pattern 2,31,19.25792906122965,18.514472750404025,20.465557724994756,17.971706861349187,1.2862221998804633,0.5427658890548379,2.4938508636455694
ssp126,2083,Pattern 3,31,17.395429652685145,16.66199874203502,18.625804622237105,16.11738071504211,1.278048937643036,0.5446180269929108,2.508423907194995
ssp126,2084,Pattern 1,31,18.404179237723962,17.419078845784096,19.86577353281763,17.200822110462592,1.2033571272613717,0.21825673532150347,2.6649514223550383
ssp126,2084,Pattern 2,31,19.177887463453665,18.190190255096233,20.63891977896106,17.971706861349187,1.2061806021044787,0.2184833937470465,2.6672129176118737
ssp126,2084,Pattern 3,31,17.312426699480376,16.323738830218613,18.785343455092473,16.11738071504211,1.1950459844382657,0.20635811517650282,2.6679627400503634
ssp126,2085,Pattern 1,31,18.5344772990208,17.7175555185762,19.368528534578946,17.200822110462592,1.3336551885582077,0.516733408113609,2.1677064241163535
ssp126,2085,Pattern 2,31,19.308608750778752,18.48409639388613,20.14402413397073,17.971706861349187,1.3369018894295666,0.5123895325369432,2.1723172726215445
ssp126,2085,Pattern 3,31,17.44593351571557,16.644772498082716,18.274161417000215,16.11738071504211,1.3285528006734624,0.5273917830406063,2.1567807019581053
